method,sample_group_id,spatial_block,forest_class,target_year,horizon_seasons,mae,mape_percent,psnr_db,sam_degrees,pixels
seasonal_median,1412,1211_262,conifer,2024,4,0.0088796811178326,11.042852401733398,37.67982728526808,2.413996934890747,128
seasonal_median,1413,1211_262,conifer,2024,1,0.0105108320713043,13.179564476013184,35.52479724427819,2.7541844844818115,128
seasonal_median,1414,1211_262,conifer,2024,2,0.009454607963562,11.693048477172852,36.40439177475845,2.6712350845336914,128
seasonal_median,1415,1211_262,conifer,2024,4,0.0097710490226745,12.357827186584473,36.05919433932563,2.7503583431243896,128
seasonal_median,1416,1211_262,conifer,2025,1,0.0073520489968359,9.333441734313965,36.830340123232894,2.6731865406036377,128
seasonal_median,1417,1211_262,conifer,2025,2,0.0075633027590811,9.89886474609375,35.94901509947297,2.510474920272827,128
seasonal_median,1418,1211_262,conifer,2025,4,0.0085617052391171,11.1090726852417,34.602930421504595,2.8232312202453613,128
seasonal_median,1419,1211_262,conifer,2025,1,0.0087210638448596,12.966651916503906,37.01968674308536,3.813060998916626,128
seasonal_median,1420,1211_262,conifer,2025,2,0.0087228119373321,13.074262619018556,37.21516730184157,3.495661497116089,128
seasonal_median,1421,1211_262,conifer,2025,4,0.0086963279172778,12.686450958251951,37.32925800069816,3.5431246757507324,128
seasonal_median,1422,1211_262,conifer,2025,1,0.0104615287855267,11.55460262298584,36.35933224460143,2.834025859832764,128
seasonal_median,1423,1211_262,conifer,2025,2,0.0101070003584027,11.950576782226562,37.11500567855333,2.765989303588867,128
seasonal_median,1424,1211_262,conifer,2025,4,0.0096374945715069,11.230917930603027,37.28680039976205,2.5612947940826416,128
seasonal_median,1425,1211_262,conifer,2025,1,0.0095643205568194,9.841066360473633,35.54700201459097,1.7520747184753418,128
seasonal_median,1426,1211_262,conifer,2025,2,0.0104009509086608,10.461792945861816,34.93408294648376,1.7802883386611938,128
seasonal_median,1427,1211_262,conifer,2025,4,0.0111352009698748,11.399007797241213,34.1532690004322,1.6082156896591189,128
seasonal_median,1488,1211_261,conifer,2024,1,0.0071063661016523,10.60414218902588,37.0373782481247,2.9682633876800537,128
seasonal_median,1489,1211_261,conifer,2024,2,0.0070476778782904,10.656842231750488,37.14481306041012,2.9095358848571777,128
seasonal_median,1490,1211_261,conifer,2024,4,0.0079305963590741,11.534287452697754,36.28445661369975,3.172708034515381,128
seasonal_median,1491,1211_261,conifer,2024,1,0.0058309636078774,9.092519760131836,41.31018776574689,2.341583013534546,128
seasonal_median,1492,1211_261,conifer,2024,2,0.0056926608085632,9.475805282592772,42.01523878610825,2.403729200363159,128
seasonal_median,1493,1211_261,conifer,2024,4,0.005414520855993,8.746319770812988,42.10259276632199,2.216999053955078,128
seasonal_median,1494,1211_261,conifer,2024,1,0.0050737857818603,8.680205345153809,43.01395955413803,2.3001532554626465,128
seasonal_median,1495,1211_261,conifer,2024,2,0.0056008696556091,9.865131378173828,42.22602709405508,2.4075376987457275,128
seasonal_median,1496,1211_261,conifer,2024,4,0.0053727030754089,8.902889251708984,42.32007181965009,2.3131043910980225,128
seasonal_median,1497,1211_261,conifer,2024,1,0.0071666934527456,12.746169090270996,39.07230539885363,2.839169979095459,128
seasonal_median,1498,1211_261,conifer,2024,2,0.0084166722372174,13.91599464416504,37.23087443312574,2.99805760383606,128
seasonal_median,1499,1211_261,conifer,2024,4,0.0074583292007446,11.85661792755127,38.434110830489566,2.7590444087982178,128
seasonal_median,1500,1211_261,conifer,2025,1,0.0041597113013267,6.7449727058410645,42.04760502259876,2.280248641967773,128
seasonal_median,1501,1211_261,conifer,2025,2,0.0041427188552916,6.772167205810547,42.05049007469314,2.1356618404388428,128
seasonal_median,1502,1211_261,conifer,2025,4,0.0052028498612344,8.110794067382812,39.66818232833575,2.508059501647949,128
seasonal_median,1503,1211_261,conifer,2025,1,0.0046847066842019,6.4704766273498535,42.51432149105735,1.9999356269836424,128
seasonal_median,1504,1211_261,conifer,2025,2,0.0062782964669167,8.372631072998047,38.71851955081305,2.761492252349853,128
seasonal_median,1505,1211_261,conifer,2025,4,0.0052237310446798,6.99920129776001,41.25579654996788,2.238043785095215,128
seasonal_median,1506,1211_261,conifer,2025,1,0.0056992173194885,7.226621150970459,40.85039590751058,2.514246225357056,128
seasonal_median,1507,1211_261,conifer,2025,2,0.0063349208794534,7.795952796936035,39.79770054703703,2.818153381347656,128
seasonal_median,1508,1211_261,conifer,2025,4,0.006910880561918,7.778304100036621,38.85906207935349,3.008486747741699,128
seasonal_median,1509,1211_261,conifer,2025,1,0.0113885598257184,15.496797561645508,35.27539108113116,2.5471973419189453,128
seasonal_median,1510,1211_261,conifer,2025,2,0.011411746032536,15.521873474121094,35.189488199593285,2.422119379043579,128
seasonal_median,1511,1211_261,conifer,2025,4,0.0106158154085278,14.9263277053833,35.80702940518133,2.244400978088379,128
seasonal_median,1572,1212_264,conifer,2024,1,0.0070267468690872,10.727602005004885,37.95564032210838,2.9490466117858887,128
seasonal_median,1573,1212_264,conifer,2024,2,0.0059541487134993,9.8643798828125,39.1060093579454,2.816351413726806,128
seasonal_median,1574,1212_264,conifer,2024,4,0.0068982592783868,11.575555801391602,38.59748895488284,2.7445552349090576,128
seasonal_median,1575,1212_264,conifer,2024,1,0.0103206532076001,15.523900032043455,37.91380459137733,5.302635192871094,128
seasonal_median,1576,1212_264,conifer,2024,2,0.0102794766426086,15.575589179992676,37.83142792219562,5.205962657928467,128
seasonal_median,1577,1212_264,conifer,2024,4,0.009440560825169,14.41513729095459,38.65835142102733,4.885119438171387,128
seasonal_median,1578,1212_264,conifer,2024,1,0.0059412219561636,10.02482795715332,41.48887821268535,2.1076247692108154,128
seasonal_median,1579,1212_264,conifer,2024,2,0.0053871474228799,9.541014671325684,42.75598408598477,1.934648871421814,128
seasonal_median,1580,1212_264,conifer,2024,4,0.0064187250100076,10.38418197631836,40.31974430300827,2.206084489822388,128
seasonal_median,1581,1212_264,conifer,2024,1,0.006702035665512,11.21328067779541,39.69551423393726,2.538135290145874,128
seasonal_median,1582,1212_264,conifer,2024,2,0.0065206089057028,10.781156539916992,39.61386881267573,2.78031325340271,128
seasonal_median,1583,1212_264,conifer,2024,4,0.0069292783737182,10.821768760681152,38.45259098683915,2.399348735809326,128
seasonal_median,1584,1212_264,conifer,2025,1,0.0043679126538336,8.55524730682373,42.66189838476574,2.4105887413024902,128
seasonal_median,1585,1212_264,conifer,2025,2,0.0047219991683959,10.590937614440918,41.68187067966055,2.561950922012329,128
seasonal_median,1586,1212_264,conifer,2025,4,0.0046079508028924,8.388856887817383,42.086321111579686,2.247736692428589,128
seasonal_median,1587,1212_264,conifer,2025,1,0.0049638748168945,8.319345474243164,43.32903010075549,2.371539354324341,128
seasonal_median,1588,1212_264,conifer,2025,2,0.0052944622002542,8.18907356262207,42.09373506432144,2.556290864944458,128
seasonal_median,1589,1212_264,conifer,2025,4,0.0053524174727499,8.285672187805176,41.70934167103888,2.572230100631714,128
seasonal_median,1590,1212_264,conifer,2025,1,0.0056994557380676,9.332165718078612,41.30687922152166,2.3097891807556152,128
seasonal_median,1591,1212_264,conifer,2025,2,0.0056011080741882,9.027708053588867,41.62339565703608,2.215045690536499,128
seasonal_median,1592,1212_264,conifer,2025,4,0.0054170489311218,8.388603210449219,42.00913821825475,2.1137945652008057,128
seasonal_median,1593,1212_264,conifer,2025,1,0.0072245299816131,8.405414581298828,37.75635612192239,2.065441370010376,128
seasonal_median,1594,1212_264,conifer,2025,2,0.0070384442806243,9.018208503723145,37.26871749520932,2.010535478591919,128
seasonal_median,1595,1212_264,conifer,2025,4,0.0072110989131033,8.648552894592285,37.90776645480443,2.020768165588379,128
seasonal_median,1656,1209_255,conifer,2024,1,0.0469971299171447,23.776094436645508,17.78405846356758,7.030673503875732,128
seasonal_median,1657,1209_255,conifer,2024,2,0.033324509859085,22.023956298828125,21.298151579423468,6.428131580352783,128
seasonal_median,1658,1209_255,conifer,2024,4,0.0452358834445476,24.73601722717285,18.51013259997845,7.709425449371338,128
seasonal_median,1659,1209_255,conifer,2024,1,0.0088995499536395,10.181639671325684,37.16652135541263,2.479257345199585,128
seasonal_median,1660,1209_255,conifer,2024,2,0.0085544781759381,9.698512077331545,36.85980976959461,2.424452543258667,128
seasonal_median,1661,1209_255,conifer,2024,4,0.009026507847011,9.311580657958984,36.62765539860481,2.6508572101593018,128
seasonal_median,1662,1209_255,conifer,2024,1,0.0211981143802404,23.581707000732425,31.41447772382892,5.460694789886475,128
seasonal_median,1663,1209_255,conifer,2024,2,0.0199899077415466,22.30024719238281,31.763249708630205,4.941857814788818,128
seasonal_median,1664,1209_255,conifer,2024,4,0.0220831632614135,23.215938568115234,30.650400551200832,5.511593341827393,128
seasonal_median,1665,1209_255,conifer,2024,1,0.0526607744395732,30.94124794006348,20.877440802256523,10.288150787353516,128
seasonal_median,1666,1209_255,conifer,2024,2,0.0475639104843139,29.686054229736328,22.514824701134643,9.866787910461426,128
seasonal_median,1667,1209_255,conifer,2024,4,0.0623041987419128,32.69538497924805,19.64476573257618,11.821465492248535,128
seasonal_median,1668,1209_255,conifer,2025,1,0.0111097767949104,18.29922103881836,35.30318793223911,4.006258964538574,128
seasonal_median,1669,1209_255,conifer,2025,2,0.0122461020946502,18.22921562194824,32.74561250562033,3.9807333946228023,128
seasonal_median,1670,1209_255,conifer,2025,4,0.0118495775386691,20.869140625,34.2189832851148,3.9900963306427,128
seasonal_median,1671,1209_255,conifer,2025,1,0.0088307261466979,16.401493072509766,38.457892292011614,3.063920259475708,128
seasonal_median,1672,1209_255,conifer,2025,2,0.0090751349925994,17.24494743347168,37.53544608487133,3.257514715194702,128
seasonal_median,1673,1209_255,conifer,2025,4,0.0094105303287506,16.524513244628906,37.6820601730194,3.084256649017334,128
seasonal_median,1674,1209_255,conifer,2025,1,0.0135356383398175,12.79004955291748,31.290659990741712,3.674474239349365,128
seasonal_median,1675,1209_255,conifer,2025,2,0.0106487674638628,11.77947235107422,34.65405841591815,2.9804930686950684,128
seasonal_median,1676,1209_255,conifer,2025,4,0.0147313280031085,14.767305374145508,32.18275961423828,3.997633934020996,128
