sample_group_id,window_index,window_id,spatial_block,forest_class_code,forest_class,fold,target_day,target_date,target_year,target_quarter,horizon_seasons,support_pixels,method,method_label,pixels,mae,mape_percent,psnr_db,sam_degrees
2505,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,1,128,validation_selected_gru,Matched GRU residual backbone,128,0.0121344374492764,11.30737590789795,32.569608728965385,2.322706460952759
2505,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,1,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.0121344374492764,11.30737590789795,32.569608728965385,2.322706460952759
2505,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,1,128,last_observation,Last valid observation,128,0.0212176442146301,22.117774963378903,29.09694450223185,1.8423211574554443
2505,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,1,128,gru_h8,"GRU, 8-step history",128,0.0121344374492764,11.30737590789795,32.569608728965385,2.322706460952759
2505,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,1,128,gru_h16,"GRU, 16-step history",128,0.0142101049423217,12.859569549560549,31.377976419598003,2.624748945236206
2505,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,1,128,transformer_h8,"Transformer, 8-step history",128,0.0124803306534886,11.25121784210205,32.311495191997814,2.450735330581665
2505,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,1,128,transformer_h16,"Transformer, 16-step history",128,0.0142570734024047,13.00961971282959,31.408760530354115,2.613142251968384
2506,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,2,128,seasonal_median,Seasonal median,128,0.0124722616747021,12.510357856750488,32.57852500301274,2.211387157440185
2506,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,2,128,validation_selected_physical,Validation-selected physical phenology,128,0.0126213580369949,12.718083381652832,32.33360720242158,2.4289004802703857
2506,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,2,128,shared_residual_ssm,Shared residual SSM,128,0.0120139783248305,12.359708786010742,32.982186359642995,2.1902947425842285
2506,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,2,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.0120139783248305,12.359708786010742,32.982186359642995,2.1902947425842285
2506,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,2,128,validation_selected_transformer,Matched causal Transformer,128,0.0109637593850493,10.9657564163208,33.578174190480915,2.1298837661743164
2506,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,2,128,presto_frozen,Frozen Presto encoder + residual head,128,0.0120813688263297,12.005460739135742,32.79674622946163,2.242889642715454
2506,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,2,128,validation_selected_gru,Matched GRU residual backbone,128,0.0108619555830955,11.288028717041016,33.66205960736715,2.0988926887512207
2506,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,2,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.0108619555830955,11.288028717041016,33.66205960736715,2.0988926887512207
2506,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,2,128,last_observation,Last valid observation,128,0.0201247837394475,30.692609786987305,30.523391122288555,3.040191888809204
2506,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,2,128,gru_h8,"GRU, 8-step history",128,0.0108619555830955,11.288028717041016,33.66205960736715,2.0988926887512207
2506,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,2,128,gru_h16,"GRU, 16-step history",128,0.0121846878901124,12.112234115600586,32.69088557144033,2.287145137786865
2506,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,2,128,transformer_h8,"Transformer, 8-step history",128,0.0109637593850493,10.9657564163208,33.578174190480915,2.1298837661743164
2506,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,2,128,transformer_h16,"Transformer, 16-step history",128,0.0121756484732031,12.159263610839844,32.74593362968667,2.2465202808380127
2507,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,4,128,seasonal_median,Seasonal median,128,0.0138618350028991,12.6783447265625,31.533678173101038,2.5674145221710205
2507,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,4,128,validation_selected_physical,Validation-selected physical phenology,128,0.0145790455862879,13.163429260253906,30.89626892642477,2.86156702041626
2507,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,4,128,shared_residual_ssm,Shared residual SSM,128,0.0136496378108859,12.630794525146484,31.721472702988763,2.5477421283721924
2507,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,4,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.0136496378108859,12.630794525146484,31.721472702988763,2.5477421283721924
2507,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,4,128,validation_selected_transformer,Matched causal Transformer,128,0.0131486766040325,11.920575141906738,31.85538734911789,2.6070401668548584
2507,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,4,128,presto_frozen,Frozen Presto encoder + residual head,128,0.013619246892631,12.435908317565918,31.653380315831026,2.597592830657959
2507,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,4,128,validation_selected_gru,Matched GRU residual backbone,128,0.0129887564107775,11.888059616088867,31.96333419086156,2.611795425415039
2507,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,4,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.0129887564107775,11.888059616088867,31.96333419086156,2.611795425415039
2507,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,4,128,last_observation,Last valid observation,128,0.015963951125741,15.647954940795898,30.159067838234904,3.366495370864868
2507,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,4,128,gru_h8,"GRU, 8-step history",128,0.0129887564107775,11.888059616088867,31.96333419086156,2.611795425415039
2507,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,4,128,gru_h16,"GRU, 16-step history",128,0.0138053484261035,12.594745635986328,31.54276331125832,2.631597757339477
2507,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,4,128,transformer_h8,"Transformer, 8-step history",128,0.0131486766040325,11.920575141906738,31.85538734911789,2.6070401668548584
2507,29,NORMAL_0424,1211_273,2,conifer,3,20011,2024-10-15,2024,4,4,128,transformer_h16,"Transformer, 16-step history",128,0.013723935931921,12.519396781921388,31.59394798188353,2.611305952072144
2508,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,1,128,seasonal_median,Seasonal median,128,0.0086300810799002,12.269205093383787,35.42974739303082,2.4925010204315186
2508,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,1,128,validation_selected_physical,Validation-selected physical phenology,128,0.0085000516846776,13.264654159545898,35.5696309976999,2.72194242477417
2508,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,1,128,shared_residual_ssm,Shared residual SSM,128,0.0084549766033887,11.948779106140137,35.50618793204579,2.44832444190979
2508,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,1,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.0084549766033887,11.948779106140137,35.50618793204579,2.44832444190979
2508,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,1,128,validation_selected_transformer,Matched causal Transformer,128,0.0082680499181151,12.232294082641602,35.740160956048385,2.5176541805267334
2508,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,1,128,presto_frozen,Frozen Presto encoder + residual head,128,0.00851212721318,11.96536350250244,35.47134149518041,2.4206326007843018
2508,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,1,128,validation_selected_gru,Matched GRU residual backbone,128,0.0082546379417181,12.162152290344238,35.7098942176373,2.551311492919922
2508,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,1,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.0082546379417181,12.162152290344238,35.7098942176373,2.551311492919922
2508,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,1,128,last_observation,Last valid observation,128,0.0263032671064138,45.0969352722168,26.538628136406388,4.588958740234375
2508,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,1,128,gru_h8,"GRU, 8-step history",128,0.0082546379417181,12.162152290344238,35.7098942176373,2.551311492919922
2508,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,1,128,gru_h16,"GRU, 16-step history",128,0.0084986770525574,12.051498413085938,35.46133192517735,2.448414802551269
2508,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,1,128,transformer_h8,"Transformer, 8-step history",128,0.0082680499181151,12.232294082641602,35.740160956048385,2.5176541805267334
2508,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,1,128,transformer_h16,"Transformer, 16-step history",128,0.0084666386246681,11.847417831420898,35.49611663781182,2.414008140563965
2509,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,2,128,seasonal_median,Seasonal median,128,0.0083064883947372,11.07315444946289,35.39919445559272,2.79115891456604
2509,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,2,128,validation_selected_physical,Validation-selected physical phenology,128,0.0090217133983969,12.103361129760742,34.821665923212834,2.8319201469421387
2509,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,2,128,shared_residual_ssm,Shared residual SSM,128,0.008300264365971,10.867259979248049,35.287066473687574,2.840762138366699
2509,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,2,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.008300264365971,10.867259979248049,35.287066473687574,2.840762138366699
2509,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,2,128,validation_selected_transformer,Matched causal Transformer,128,0.0082695400342345,11.468215942382812,35.54629987751527,2.877232551574707
2509,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,2,128,presto_frozen,Frozen Presto encoder + residual head,128,0.0081813437864184,10.74850368499756,35.43884010704832,2.755786180496216
2509,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,2,128,validation_selected_gru,Matched GRU residual backbone,128,0.008393419906497,11.124128341674805,35.288438256112215,2.9618382453918457
2509,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,2,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.008393419906497,11.124128341674805,35.288438256112215,2.9618382453918457
2509,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,2,128,last_observation,Last valid observation,128,0.0458212755620479,67.78216552734375,22.632635020446227,5.233176231384277
2509,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,2,128,gru_h8,"GRU, 8-step history",128,0.008393419906497,11.124128341674805,35.288438256112215,2.9618382453918457
2509,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,2,128,gru_h16,"GRU, 16-step history",128,0.0081607298925518,10.69296646118164,35.42119156347597,2.749786615371704
2509,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,2,128,transformer_h8,"Transformer, 8-step history",128,0.0082695400342345,11.468215942382812,35.54629987751527,2.877232551574707
2509,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,2,128,transformer_h16,"Transformer, 16-step history",128,0.0081133302301168,10.620179176330566,35.47010623990324,2.762659311294556
2510,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,4,128,seasonal_median,Seasonal median,128,0.0079893991351127,11.168405532836914,35.20342586710778,2.582540273666382
2510,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,4,128,validation_selected_physical,Validation-selected physical phenology,128,0.0077280304394662,11.300886154174805,35.5389942015277,2.769164800643921
2510,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,4,128,shared_residual_ssm,Shared residual SSM,128,0.007762286812067,10.80189037322998,35.20043115684133,2.583470344543457
2510,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,4,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.007762286812067,10.80189037322998,35.20043115684133,2.583470344543457
2510,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,4,128,validation_selected_transformer,Matched causal Transformer,128,0.0077417786233127,11.082223892211914,35.22878303331582,2.6052982807159424
2510,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,4,128,presto_frozen,Frozen Presto encoder + residual head,128,0.0078377621248364,10.851717948913574,35.23485260503675,2.5171327590942383
2510,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,4,128,validation_selected_gru,Matched GRU residual backbone,128,0.0076188058592379,10.508538246154783,35.23598009465234,2.7029027938842773
2510,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,4,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.0076188058592379,10.508538246154783,35.23598009465234,2.7029027938842773
2510,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,4,128,last_observation,Last valid observation,128,0.0105982599779963,14.509566307067873,32.88322948241322,3.647643566131592
2510,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,4,128,gru_h8,"GRU, 8-step history",128,0.0076188058592379,10.508538246154783,35.23598009465234,2.7029027938842773
2510,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,4,128,gru_h16,"GRU, 16-step history",128,0.007844460196793,10.942533493041992,35.20635725582386,2.548761367797852
2510,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,4,128,transformer_h8,"Transformer, 8-step history",128,0.0077417786233127,11.082223892211914,35.22878303331582,2.6052982807159424
2510,29,NORMAL_0424,1211_273,2,conifer,3,20103,2025-01-15,2025,1,4,128,transformer_h16,"Transformer, 16-step history",128,0.0078127710148692,10.807239532470703,35.234832353408414,2.5199379920959477
2511,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,1,128,seasonal_median,Seasonal median,128,0.0114671187475323,21.63231468200684,35.21729870471025,3.281536102294922
2511,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,1,128,validation_selected_physical,Validation-selected physical phenology,128,0.0129734324291348,24.051097869873047,34.36280527589629,3.163107395172119
2511,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,1,128,shared_residual_ssm,Shared residual SSM,128,0.0100348563864827,17.722089767456055,35.98811479049628,2.856031656265259
2511,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,1,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.0100348563864827,17.722089767456055,35.98811479049628,2.856031656265259
2511,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,1,128,validation_selected_transformer,Matched causal Transformer,128,0.0107230693101882,20.22433280944824,35.70128699204761,3.1795873641967773
2511,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,1,128,presto_frozen,Frozen Presto encoder + residual head,128,0.0116640599444508,22.38671875,35.14166935323831,3.340463638305664
2511,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,1,128,validation_selected_gru,Matched GRU residual backbone,128,0.0090695163235068,16.42693328857422,36.99137870472113,2.6507365703582764
2511,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,1,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.0090695163235068,16.42693328857422,36.99137870472113,2.6507365703582764
2511,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,1,128,last_observation,Last valid observation,128,0.0282547976821661,30.936107635498047,26.882802713293245,5.242889404296875
2511,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,1,128,gru_h8,"GRU, 8-step history",128,0.0090695163235068,16.42693328857422,36.99137870472113,2.6507365703582764
2511,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,1,128,gru_h16,"GRU, 16-step history",128,0.0112030543386936,21.11553955078125,35.32324727002916,3.279959917068481
2511,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,1,128,transformer_h8,"Transformer, 8-step history",128,0.0107230693101882,20.22433280944824,35.70128699204761,3.1795873641967773
2511,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,1,128,transformer_h16,"Transformer, 16-step history",128,0.0115653872489929,21.860153198242188,35.1291773160658,3.301025867462158
2512,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,2,128,seasonal_median,Seasonal median,128,0.0132812457159161,23.86273193359375,33.432576680297885,3.550677299499512
2512,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,2,128,validation_selected_physical,Validation-selected physical phenology,128,0.0149809466674923,26.84120750427246,32.828499569459154,3.568312644958496
2512,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,2,128,shared_residual_ssm,Shared residual SSM,128,0.0121556473895907,20.7972354888916,34.0399287677108,3.1955037117004395
2512,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,2,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.0121556473895907,20.7972354888916,34.0399287677108,3.1955037117004395
2512,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,2,128,validation_selected_transformer,Matched causal Transformer,128,0.012646559625864,22.25312042236328,33.99201389095704,3.3468778133392334
2512,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,2,128,presto_frozen,Frozen Presto encoder + residual head,128,0.0135206999257206,24.593826293945312,33.38079241450028,3.613343954086304
2512,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,2,128,validation_selected_gru,Matched GRU residual backbone,128,0.0110322348773479,19.350679397583008,35.01833986845092,2.911862850189209
2512,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,2,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.0110322348773479,19.350679397583008,35.01833986845092,2.911862850189209
2512,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,2,128,last_observation,Last valid observation,128,0.0127896266058087,17.165071487426758,33.85699225900775,3.1433775424957275
2512,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,2,128,gru_h8,"GRU, 8-step history",128,0.0110322348773479,19.350679397583008,35.01833986845092,2.911862850189209
2512,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,2,128,gru_h16,"GRU, 16-step history",128,0.0129619585350155,23.22275161743164,33.57757814064886,3.5493478775024414
2512,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,2,128,transformer_h8,"Transformer, 8-step history",128,0.012646559625864,22.25312042236328,33.99201389095704,3.3468778133392334
2512,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,2,128,transformer_h16,"Transformer, 16-step history",128,0.0133928032591938,23.98504066467285,33.35756002963331,3.5797131061553955
2513,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,4,128,seasonal_median,Seasonal median,128,0.013542671687901,22.91653823852539,34.05944063752357,3.5408647060394287
2513,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,4,128,validation_selected_physical,Validation-selected physical phenology,128,0.0146137773990631,25.6379508972168,33.44234587225147,3.5021767616271973
2513,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,4,128,shared_residual_ssm,Shared residual SSM,128,0.0127255134284496,20.29100608825684,34.40984984233249,3.2382092475891118
2513,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,4,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.0127255134284496,20.29100608825684,34.40984984233249,3.2382092475891118
2513,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,4,128,validation_selected_transformer,Matched causal Transformer,128,0.0131984231993556,20.617942810058597,33.91640953049373,3.383871078491211
2513,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,4,128,presto_frozen,Frozen Presto encoder + residual head,128,0.0137673364952206,23.90426445007324,34.01679933759373,3.643478393554688
2513,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,4,128,validation_selected_gru,Matched GRU residual backbone,128,0.0124010741710662,16.841524124145508,33.93934405741082,3.159334182739258
2513,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,4,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.0124010741710662,16.841524124145508,33.93934405741082,3.159334182739258
2513,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,4,128,last_observation,Last valid observation,128,0.0185359325259923,29.33390045166016,31.02813171984828,3.919509887695313
2513,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,4,128,gru_h8,"GRU, 8-step history",128,0.0124010741710662,16.841524124145508,33.93934405741082,3.159334182739258
2513,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,4,128,gru_h16,"GRU, 16-step history",128,0.0132118249312043,22.282543182373047,34.236549070284696,3.5322296619415283
2513,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,4,128,transformer_h8,"Transformer, 8-step history",128,0.0131984231993556,20.617942810058597,33.91640953049373,3.383871078491211
2513,29,NORMAL_0424,1211_273,2,conifer,3,20193,2025-04-15,2025,2,4,128,transformer_h16,"Transformer, 16-step history",128,0.0135860173031687,23.02020072937012,34.027172468088025,3.5649657249450684
2514,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,1,128,seasonal_median,Seasonal median,128,0.0091739790514111,13.364423751831056,36.7557250042254,2.328638792037964
2514,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,1,128,validation_selected_physical,Validation-selected physical phenology,128,0.0088580064475536,12.761865615844728,36.54584532040926,2.3934688568115234
2514,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,1,128,shared_residual_ssm,Shared residual SSM,128,0.0084742968901991,10.51504135131836,36.8541969266304,1.9259804487228396
2514,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,1,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.0084742968901991,10.51504135131836,36.8541969266304,1.9259804487228396
2514,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,1,128,validation_selected_transformer,Matched causal Transformer,128,0.0076025859452784,10.21428680419922,38.07945390333656,1.812904953956604
2514,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,1,128,presto_frozen,Frozen Presto encoder + residual head,128,0.0090906033292412,13.920731544494627,37.0258287286048,2.3735756874084477
2514,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,1,128,validation_selected_gru,Matched GRU residual backbone,128,0.0073110847733914,8.281171798706055,37.809579231781775,1.6367939710617063
2514,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,1,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.0073110847733914,8.281171798706055,37.809579231781775,1.6367939710617063
2514,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,1,128,last_observation,Last valid observation,128,0.0244111809879541,16.79515838623047,26.98489943078593,4.01431131362915
2514,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,1,128,gru_h8,"GRU, 8-step history",128,0.0073110847733914,8.281171798706055,37.809579231781775,1.6367939710617063
2514,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,1,128,gru_h16,"GRU, 16-step history",128,0.009044119156897,13.46726417541504,36.96059874043791,2.296933650970459
2514,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,1,128,transformer_h8,"Transformer, 8-step history",128,0.0076025859452784,10.21428680419922,38.07945390333656,1.812904953956604
2514,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,1,128,transformer_h16,"Transformer, 16-step history",128,0.0089949266985058,13.671086311340332,37.08166092440871,2.318927526473999
2515,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,2,128,seasonal_median,Seasonal median,128,0.0089351134374737,14.513494491577148,37.53246934732161,2.33327054977417
2515,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,2,128,validation_selected_physical,Validation-selected physical phenology,128,0.0089307269081473,14.097820281982422,36.46190141754042,2.497098922729492
2515,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,2,128,shared_residual_ssm,Shared residual SSM,128,0.0080099208280444,11.028045654296877,37.75674001198007,1.9371311664581297
2515,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,2,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.0080099208280444,11.028045654296877,37.75674001198007,1.9371311664581297
2515,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,2,128,validation_selected_transformer,Matched causal Transformer,128,0.0075066313147544,10.825645446777344,38.62840326764063,1.842768669128418
2515,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,2,128,presto_frozen,Frozen Presto encoder + residual head,128,0.0089106699451804,14.895294189453123,37.7276972716777,2.3540546894073486
2515,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,2,128,validation_selected_gru,Matched GRU residual backbone,128,0.0076195746660232,9.788708686828612,37.89696825342949,1.8085026741027832
2515,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,2,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.0076195746660232,9.788708686828612,37.89696825342949,1.8085026741027832
2515,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,2,128,last_observation,Last valid observation,128,0.0459171719849109,34.601219177246094,22.564584196031564,3.2536723613739014
2515,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,2,128,gru_h8,"GRU, 8-step history",128,0.0076195746660232,9.788708686828612,37.89696825342949,1.8085026741027832
2515,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,2,128,gru_h16,"GRU, 16-step history",128,0.0087558552622795,14.28773593902588,37.737499007643024,2.2954297065734863
2515,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,2,128,transformer_h8,"Transformer, 8-step history",128,0.0075066313147544,10.825645446777344,38.62840326764063,1.842768669128418
2515,29,NORMAL_0424,1211_273,2,conifer,3,20284,2025-07-15,2025,3,2,128,transformer_h16,"Transformer, 16-step history",128,0.0087790125980973,14.583356857299805,37.82258615340943,2.3102262020111084
